NVMe_total_util,CPU,Memory_used,NVMe_from_transfer,num_workers
0.12677647058906802,0.05872727283699946,0.9113820553846154,0.014140538880000001,0.01
0.1852235294166295,0.07636363635008986,0.9112468873846153,0.01218379776,0.01
0.18512941176783948,0.06218181811273096,0.9098082461538461,0.012335841279999999,0.01
0.19218823529560775,0.06072727269069714,0.9097307372307692,0.013737000959999999,0.01
0.1978352941243964,0.04745454547757451,0.909664256,0.014942208,0.01
0.21214117646929534,0.059272727268663325,0.9097606695384616,0.0139821056,0.01
0.20743529411744982,0.05309090912342071,0.9098558227692307,0.01297137664,0.01
0.21449411764795728,0.05836363634602593,0.9099525513846154,0.01467006976,0.01
0.2005647058845224,0.04872727275572039,0.9101012676923077,0.01239351296,0.01
0.18437647059121548,0.07109090916135095,0.911761408,0.01247215616,0.01
0.18465882352936794,0.0690909091044556,0.9119605366153846,0.01273020416,0.01
0.19256470588255017,0.08127272721718658,0.91113472,0.014186577919999999,0.01
0.20404705882127236,0.06036363633518869,0.9114069464615384,0.01237270528,0.01
0.29148235293927,0.07199999991465697,0.9114819347692308,0.01348517888,0.01
0.2940235294072943,0.06309090920469977,0.9114475913846154,0.014314864640000001,0.01
0.2895999999990796,0.06654545444656501,0.9115084012307693,0.0128548864,0.01
0.2522352941142505,0.05290909087793394,0.909991936,0.012300288000000001,0.01
0.11887058823862497,0.048000000146302305,0.9100880344615384,0.01266204672,0.01
0.12207058823448336,0.04636363627558405,0.9101772012307693,0.01352597504,0.01
0.1269647058811696,0.06109090908007189,0.9102893686153846,0.01419247616,0.01
0.12639999999938642,0.055272727256471456,0.9111416516923077,0.014025195520000002,0.01
0.12479999999734848,0.07072727287357504,0.9112446818461538,0.012975472640000001,0.01
0.1309176470591303,0.0587272727354006,0.9116353772307693,0.01430716416,0.01
0.13091764706460868,0.05618181811137632,0.9114327827692308,0.0140304384,0.01
0.12122352940906937,0.04200000004334883,0.9097342030769231,0.01394016256,0.01
0.09223529411589397,0.042545454576611526,0.9113744935384616,0.01250361344,0.01
0.10136470588965013,0.04181818186559463,0.911470592,0.014156267519999998,0.01
0.10051764705601862,0.04545454535294664,0.9115531421538462,0.014223933439999998,0.01
0.11181176470263916,0.03945454548705708,0.9116542818461538,0.01335820288,0.01
0.18494117647299874,0.06818181828341702,0.9101444332307692,0.013139148800000002,0.01
0.18108235294382802,0.10436363629996775,0.9103240270769231,0.012237373440000001,0.01
0.17844705882427445,0.08000000007450582,0.9103753846153846,0.011932139520000001,0.01
0.1852235294138903,0.05709090903401373,0.9100035938461538,0.014195752959999999,0.01
0.16235294117701843,0.06000000011514531,0.9095876923076923,0.01268301824,0.01
0.1677176470566979,0.050909091058102526,0.9095807606153846,0.014149877760000002,0.01
0.18691764705650074,0.05527272715487263,0.9096979692307692,0.01845952512,0.01
0.1584941176451085,0.04272727275436577,0.9097883963076923,0.014827192319999998,0.01
0.1928470588207026,0.05236363631080496,0.9098901661538461,0.03566731264,0.01
0.10663529411232207,0.04363636367700317,0.9099780726153847,0.01590624256,0.01
0.03614117646973361,0.05345454554666173,0.911761723076923,0.0001892352,0.01
0.2024470588247127,0.06163636368106713,0.9117648738461539,0.03579314176000001,0.01
0.24414117646896666,0.0820000000636686,0.9118874387692307,0.03588161536,0.01
0.08960000000181881,0.05418181812221356,0.912142336,8.962048e-05,0.01
0.19002352940904743,0.059636363624171795,0.9104768393846154,0.02326839296,0.01
0.24903529411565295,0.0512727272442796,0.9095407458461539,0.03495886848,0.01
0.14541176470160924,0.05472727279094131,0.9097770535384615,0.00022544383999999998,0.01
0.2326588235247661,0.0559999999336221,0.9096223507692308,0.02231943168,0.01
0.2934588235364679,0.06527272730388424,0.9096841058461539,0.03772186624,0.01
0.13317647059174148,0.042909090796654885,0.9097739027692308,0.0002195456,0.01
0.21119999999783057,0.06690909083593975,0.911479099076923,0.02931867648,0.01
0.23218823529451213,0.0707272728058425,0.9116854744615385,0.03503292416,0.01
0.0915764705825816,0.07218181805854496,0.9117437636923077,0.0014725939199999997,0.01
0.17910588235484765,0.053454545546661715,0.9104018510769231,0.01545125888,0.01
0.35360000000116143,0.09418181831186466,0.9119044529230769,0.03745562624,0.01
0.2194823529379552,0.05854545455764639,0.9120755396923077,0.00023003136,0.01
0.31943529411766897,0.06454545462673361,0.9114151384615384,0.028411166720000006,0.01
0.32978823529282475,0.05763636366887526,0.9114145083076923,0.03608723456,0.01
0.0684235294102965,0.044909091056747855,0.9098101366153846,0.00018300928,0.01
0.13402352941441625,0.04618181819942864,0.909881344,0.01562836992,0.01
0.2192941176431144,0.06999999989162793,0.9099109612307692,0.03483418624,0.01
0.1135999999995179,0.06145454560491171,0.9116120615384615,0.010957619200000001,0.01
0.08903529411181807,0.06963636370545086,0.911711940923077,0.004702208000000001,0.01
0.22992941176737935,0.06527272730388428,0.9120128393846154,0.037387468800000004,0.01
0.20310588235254673,0.05927272747186094,0.9103423015384615,0.031034572799999993,0.01
0.0595764705883887,0.03563636351715436,0.9103923987692307,0.00023003136,0.01
0.1618823529440252,0.05200000009076162,0.912236544,0.03188768768,0.01
0.18898823529701023,0.047636363587596216,0.9113993846153846,0.038000885760000006,0.01
0.05741176470456754,0.04254545457661153,0.9114003298461538,0.0088702976,0.01
0.08931764706092722,0.03618181821974842,0.9097924923076923,0.006134661119999999,0.01
0.37929411764694926,0.08418181819671934,0.9097565735384615,0.034855157760000005,0.01
0.26710588235736765,0.07999999997290697,0.9098545624615385,0.0033338163199999995,0.01
0.3233882352901513,0.09254545454274528,0.9099538116923077,0.0198967296,0.01
0.3664941176470808,0.0743636364286596,0.9097814646153846,0.036213063680000004,0.01
0.16498823529657192,0.06036363626745614,0.9097124627692308,0.00018284543999999998,0.01
0.28809411764583165,0.060727272622964616,0.9097732726153847,0.03229548544,0.01
0.29976470587939463,0.06381818184798414,0.9098466855384615,0.0353165312,0.01
0.1396705882377265,0.043090909042141655,0.909533184,0.00013565952,0.01
0.17618823529440253,0.04945454556833611,0.9096485021538462,0.03317628928,0.01
0.18362352940911317,0.048909090899608355,0.9096872566153846,0.03496001536,0.01
0.04837647058781894,0.05436363629996774,0.9113974941538462,0.00425197568,0.01
0.08075294117443266,0.05309090919115325,0.9115090313846154,0.00739704832,0.01
0.27538823529201395,0.08763636367564852,0.9116063901538461,0.035458088959999995,0.01
0.14851764705141673,0.05963636348870667,0.9102449427692307,0.00378847232,0.01
0.1998117647106376,0.06163636368106713,0.9102282436923077,0.016441016319999998,0.01
0.2706823529401684,0.052909090776335106,0.9102773956923077,0.03737698304,0.01
0.09054117646506601,0.047454545342109425,0.910368768,0.005956403200000001,0.01
0.11472941176856263,0.0478181819346818,0.9106529673846154,0.01105133568,0.01
0.22004705882795592,0.05545454546809196,0.9098054104615385,0.035964846079999994,0.01
0.13872941176352258,0.040545454485849876,0.9098047803076923,0.01603321856,0.01
0.09552941176602069,0.058727272803133175,0.9114126178461538,0.0016089088,0.01
0.23868235294049717,0.07054545452648943,0.911609856,0.03570860032,0.01
0.21138823528993217,0.07890909083864907,0.9117642436923077,0.0285007872,0.01
0.07839999999850987,0.04745454561303959,0.9118953156923076,0.00013565952,0.01
0.1618823529440252,0.05599999989975582,0.9119387963076923,0.030916608,0.01
0.1949176470584729,0.048000000010837214,0.9119640024615384,0.03739271168,0.01
0.05270588235546122,0.0416363636878404,0.9112087630769231,0.0064749568,0.01
0.07294117646730122,0.03709090900692074,0.9098498363076923,0.00601817088,0.01
0.27350588235456275,0.0661818181587891,0.909684736,0.03532701696,0.01
0.16075294117771965,0.05036363628777587,0.909725696,0.00607698944,0.01
0.19284705882070255,0.06581818176941437,0.9098303015384616,0.015287582719999998,0.01
0.2660705882316346,0.0741818181154403,0.9111501587692308,0.036878909439999996,0.01
0.06814117647488327,0.06454545466059992,0.9112509833846154,0.00478199808,0.01
0.08611764706506887,0.050181818177754245,0.9115178535384615,0.00790560768,0.01
0.19830588235465044,0.05636363628913054,0.9115266756923077,0.03487039488,0.01
0.15632941176128737,0.0403636363758282,0.9099364824615385,0.02437988352,0.01
0.012799999997129337,0.037454545328562926,0.9116464049230769,0.00018284543999999998,0.01
0.15096470588708621,0.04618181819942866,0.9118956307692307,0.03028221952,0.01
0.1858823529417243,0.04999999996613372,0.9112156947692308,0.03739271168,0.01
0.07952941176207627,0.03472727276384831,0.9113001353846154,0.008404336640000001,0.01
0.27218823529615555,0.07636363628235728,0.9097899716923077,0.0151986176,0.01
0.34880000000052597,0.08745454559949313,0.9101428578461539,0.035620618240000006,0.01
0.2176941176547723,0.07981818172742022,0.9102039827692308,0.00021020672000000002,0.01
0.33148235293269596,0.06981818188320504,0.9104453316923077,0.03508486144,0.01
0.19745882352923647,0.0641818182034926,0.9105001550769231,0.0158654464,0.01
0.1501176470616723,0.04927272718738426,0.9104947987692308,0.003057090560000001,0.01
0.2765176470583195,0.06218181824819607,0.9105918424615385,0.03525246976,0.01
0.1803294117617257,0.04672727276655761,0.9106816393846154,0.01075314688,0.01
0.17872941176790527,0.05672727271237157,0.9100543212307692,0.011125882880000002,0.01
0.27529411764322403,0.05963636382736943,0.9100385673846154,0.03482255359999999,0.01
0.16028235293924809,0.062363636392084025,0.9100316356923077,0.0065896448,0.01
0.22051764706642743,0.06327272721312265,0.9116678301538461,0.0201121792,0.01
0.2868705882334753,0.0854545454748652,0.9116861046153846,0.035201187839999995,0.01
0.1509647058761295,0.060545454580675485,0.9119520295384616,0.00023003136,0.01
0.23228235293508454,0.06236363635821776,0.9118817673846153,0.022240788480000002,0.01
0.28348235294277613,0.052181818133050735,0.9118880689230769,0.03531128832,0.01
0.12367058823926046,0.04618181816556237,0.9103693981538461,0.00023003136,0.01
0.2311529411742573,0.05418181822381234,0.9104617156923077,0.026140672,0.01
0.2677647058797233,0.05981818170032716,0.9100546363076923,0.0348971008,0.01
0.13656470587422306,0.04109090905297886,0.910053376,0.00018284543999999998,0.01
0.30757647058652604,0.07854545455087315,0.9116615286153846,0.03456565248,0.01
0.290823529411436,0.07909090901640328,0.9117727507692308,0.028039413760000003,0.01
0.17741176470949807,0.07672727273946457,0.9119016172307692,9.371648e-05,0.01
0.30569411764907484,0.06800000007179649,0.9105726227692308,0.036951162880000006,0.01
0.18296470588401834,0.062000000002709305,0.9121539938461538,0.024222597119999998,0.01
0.08028235294143943,0.0412727273661982,0.9117242289230769,0.0001835008,0.01
0.22268235294203106,0.05836363644762472,0.9117242289230769,0.03386834944,0.01
0.23190588235909892,0.04818181815472516,0.9117229686153846,0.03554197504,0.01
0.06192941176431144,0.0456363636322997,0.910118596923077,0.00021020672000000002,0.01
0.17402352941332055,0.0472727272998203,0.9101104049230769,0.02514419712,0.01
0.22362352940801752,0.06454545459286734,0.9101116652307693,0.03704143872,0.01
0.11802352940773263,0.06290909095921299,0.9117472295384615,0.01259913216,0.01
0.07228235294220642,0.06909090903672306,0.9118603421538461,0.00266272768,0.01
0.21590588235789365,0.06399999995800583,0.9118619175384616,0.03516399616,0.01
0.18531764705994114,0.05927272733639589,0.9101731052307692,0.0276619264,0.01
0.08545882352901732,0.03909090906381607,0.9100924455384616,0.00018284543999999998,0.01
0.31341176471015547,0.06818181828341702,0.9117733809230769,0.0346914816,0.01
0.29703529412474694,0.06218181811273098,0.9118751507692308,0.02984296448,0.01
0.18465882352936794,0.05945454558188266,0.9117314756923077,0.0001835008,0.01
0.30531764705665415,0.05818181820213796,0.9101223778461538,0.03712417792,0.01
0.17590588234529336,0.06436363644897941,0.9101088295384615,0.025145344,0.01
0.06663529412163531,0.060727272758429714,0.910253764923077,0.0001835008,0.01
0.21835294117986714,0.08054545464163478,0.9103136295384615,0.03469672448,0.01
0.20837647058617545,0.05763636363500897,0.910626500923077,0.03428368384,0.01
0.014117647061014876,0.046363636343316576,0.9105820750769231,0.00064454656,0.01
0.07378823529271518,0.038909090953794405,0.9106378436923077,0.013274316800000002,0.01
0.17232941176249264,0.04963636357675898,0.9107408738461539,0.03469787136,0.01
0.15134117647128947,0.039090909131548626,0.910852096,0.02831204352,0.01
0.06955294117660206,0.04800000011243602,0.9110902941538461,0.00023003136,0.01
0.2149647058836896,0.04981818182224578,0.9101869686153846,0.034241249280000004,0.01
0.2200470588197384,0.0660000001165,0.9101879138461538,0.034781757440000005,0.01
0.11256470587378475,0.06036363633518868,0.9117951212307692,0.00219611136,0.01
0.359058823529631,0.09527272720905867,0.911896260923077,0.01535066112,0.01
0.42061176470973904,0.08527272726324471,0.9122141735384616,0.03487612928,0.01
0.31538823529365745,0.07509090917354282,0.9115140726153846,0.00022544383999999998,0.01
0.4006588235250948,0.06800000000406396,0.9099787027692308,0.028819456,0.01
0.40658823529477506,0.07709090912883931,0.9100921304615385,0.0317251584,0.01
0.30475294116939255,0.0645454545928673,0.9102042978461539,0.00015777791999999996,0.01
0.4259764705894186,0.08018181811679492,0.9104390301538462,0.037223792639999996,0.01
0.3231999999980497,0.060181818191300744,0.909921988923077,0.012850298880000003,0.01
0.1620705882361268,0.0669090909375386,0.911584964923077,0.01079558144,0.01
0.26155294117736905,0.07454545450481503,0.9117702301538462,0.035331112959999994,0.01
0.12479999999734848,0.07454545447094875,0.9118052036923077,0.00201785344,0.01
0.19868235293885364,0.057999999990517435,0.9120837316923077,0.02099298304,0.01
0.2200470588197384,0.0607272727245634,0.9120831015384615,0.03507552256,0.01
0.14136470588307606,0.06018181822516704,0.9128021070769231,0.015481569279999998,0.01
0.07849411764729985,0.04345454549924896,0.912395972923077,0.0001892352,0.01
0.23519999999279045,0.048181818120858894,0.9108858092307692,0.03684171776,0.01
0.1914352941107662,0.05927272720093077,0.9111580356923077,0.01599537152,0.01
0.13694117646938303,0.05054545463486153,0.9103489181538461,0.0026953318399999997,0.01
0.2685176470618257,0.07436363636092708,0.9103486030769231,0.035190702080000004,0.01
0.18305882353280833,0.06800000003793022,0.9119687286153846,0.015329525759999999,0.01
0.08611764705959049,0.06745454550466756,0.9120676627692308,0.00014057472,0.01
0.23359999999897002,0.06381818181411787,0.9123783286153846,0.03481321472,0.01
0.2306823529412641,0.10181818181140857,0.9123487113846154,0.03420389376,0.01
0.09364705882856951,0.04072727276520297,0.9107689156923077,0.00022478847999999997,0.01
0.23576470588826967,0.06309090923856604,0.912601088,0.02900410368,0.01
0.2487529411775005,0.056545454500751054,0.9119517144615384,0.03297705984,0.01
0.11661176471149222,0.055272727358070255,0.9120988553846154,0.0002195456,0.01
0.25995294117533113,0.05090909092263743,0.9119570707692307,0.033617838080000004,0.01
0.25543529411558713,0.07509090907194395,0.9103942892307693,0.02572681216,0.01
0.15614117647466413,0.06909090900285678,0.9096497624615385,0.00018284543999999998,0.01
0.2987294117646182,0.08799999989569189,0.9097159286153846,0.03646472192,0.01
0.24291764705934943,0.06290909095921302,0.9100117858461538,0.02109784064,0.01
0.14992941176683147,0.060181818259033286,0.9099733464615385,0.00056557568,0.01
0.26494117647080734,0.061818181892687625,0.9100417181538462,0.0307552256,0.01
0.20009411764331167,0.057818181711164374,0.9101501046153846,0.013584793600000002,0.01
0.1277176470577936,0.04272727265276692,0.9102606966153847,0.00127860736,0.01
0.17101176469860704,0.051454545388167544,0.9105385944615385,0.03462201344,0.01
0.18136470587924128,0.047090909054333524,0.9094036873846154,0.036590551039999995,0.01
0.0282352941138122,0.05127272724427962,0.9095060873846154,0.0037899468799999997,0.01
0.06974117647144287,0.051090909066525386,0.9112210510769231,0.00017235968000000001,0.01
0.42917647058527714,0.1050909090787172,0.9114809895384616,0.031143198719999998,0.01
0.397741176470128,0.08509090915322304,0.9113959187692308,0.02002255872,0.01
0.3326117647099583,0.0741818181154403,0.9094796209230769,0.00018808832,0.01
0.3903058823526782,0.0658181817694144,0.9095221563076923,0.0345300992,0.01
0.22334117646438673,0.0567272726785053,0.9096346387692308,0.0309911552,0.01
0.09054117647328358,0.04690909080884669,0.90974208,0.00023003136,0.01
0.17016470588414984,0.054181818088347274,0.909590212923077,0.01913831424,0.01
0.25308235293966447,0.050181818211620495,0.9096658313846154,0.03666395136,0.01
0.1971764705856057,0.06818181811408565,0.911274299076923,0.01574895616,0.01
0.16489411764778197,0.07090909094973043,0.9115008393846153,0.007732592640000001,0.01
0.2703058823477478,0.08618181818588215,0.9114570436923077,0.034456698880000004,0.01
0.18616470587987669,0.057090909034013766,0.9101501046153846,0.014186577919999999,0.01
0.11011764706002876,0.05745454542338845,0.9117683396923076,0.00017760256,0.01
0.2638117647017626,0.05890909094702113,0.911765504,0.03693133824,0.01
0.18079999999745805,0.05581818182360045,0.9118697944615385,0.0173539328,0.01
0.11049411764423198,0.04490909102288159,0.9119643175384615,0.00018808832,0.01
0.23199999999419293,0.059818181801926,0.9104642363076924,0.030540267519999997,0.01
0.2059294117669411,0.05818181816827166,0.9106989686153846,0.02457387008,0.01
0.10437647059066768,0.058727272667668085,0.9096125833846154,0.00018808832,0.01
0.22352941176744506,0.07254545444791968,0.9113240812307692,0.030638080000000005,0.01
0.20319999999859756,0.07581818174909459,0.9114267963076923,0.030550753280000002,0.01
0.07990588235723622,0.05145454542203382,0.9116870498461539,0.0010847846400000001,0.01
0.1131294117637855,0.051090908998792824,0.9100833083076924,0.00973012992,0.01
0.2238117647028583,0.047272727265954016,0.9101469538461538,0.034582528,0.01
0.17618823528892416,0.05618181828070767,0.9118568763076923,0.01448607744,0.01
0.14155294117791684,0.04981818178837949,0.9119586461538461,0.006301286400000001,0.01
0.2607058823519551,0.06090909097005021,0.9120629366153846,0.03478700032,0.01
0.17948235293905085,0.044727272608063424,0.9105675815384615,0.01488502784,0.01
0.14070588235524206,0.06690909076820721,0.9097039556923077,0.00018825216,0.01
0.2606117647113826,0.07581818188455973,0.9097811495384616,0.031049318399999994,0.01
0.23520000000648641,0.08127272721718658,0.9098050953846154,0.02294857728,0.01
0.12160000000149011,0.05218181820078329,0.9101126104615385,0.00018808832,0.01
0.16564705882440597,0.056545454466884776,0.9101368713846154,0.030958551040000004,0.01
0.16677647058523312,0.04545454548841173,0.9101346658461539,0.030430167039999997,0.01
0.10164705882506336,0.04872727285731921,0.9102272984615385,0.01574436864,0.01
0.03312941176871605,0.03218181807209149,0.9096163643076923,0.00018808832,0.01
0.18136470587924122,0.052909090911800176,0.9097222301538461,0.03289956352,0.01
0.18974117647363423,0.04690909094431181,0.9098211643076923,0.03501768704,0.01
0.09298823529525715,0.057818181745030686,0.9099213587692307,0.012991201279999998,0.01
0.044423529412597425,0.0480000000108372,0.9112525587692307,0.00013631488,0.01
0.22644705882789018,0.08236363628371196,0.9113612603076923,0.030372495359999998,0.01
0.18983529411694577,0.06145454546944661,0.9115584984615385,0.02266431488,0.01
0.10155294117627336,0.05545454543422567,0.9116571175384616,0.00017760256,0.01
0.2231529411805027,0.04872727262025531,0.9100177723076923,0.030933483520000006,0.01
0.19849411764949124,0.0570909091017463,0.9101119803076924,0.030460477440000005,0.01
0.0689882352920797,0.0416363635523753,0.910196736,0.00071237632,0.01
0.10823529411709923,0.04909090907736258,0.9102956701538462,0.009353789440000001,0.01
0.2128000000026077,0.04454545459964057,0.9103813710769231,0.035080110080000004,0.01
0.20159999999655956,0.06490909094837578,0.9120868824615385,0.033186775040000005,0.01
0.0546823529417024,0.059636363658038045,0.9125743064615385,0.00018399232,0.01
0.10917647058308563,0.06654545454816385,0.911753216,0.012299468799999998,0.01
0.18644705882350748,0.05363636362281712,0.9118943704615384,0.0304709632,0.01
0.18917647058911183,0.05981818186965853,0.9117604627692307,0.0283172864,0.01
0.06400000000208178,0.03872727264057507,0.9116974473846153,0.00015777792,0.01
0.1599058823495665,0.055636363645846204,0.9116974473846153,0.02099183616,0.01
0.18315294117611997,0.04200000014494766,0.9100978018461539,0.030340546559999997,0.01
0.15115294117644867,0.052000000090761625,0.9101910646153846,0.02996355072,0.01
0.012423529410186937,0.03563636372035199,0.9102468332307693,0.0001409024,0.01
0.07124705882005508,0.05327272716570985,0.910352384,0.0124526592,0.01
0.18908235294306103,0.06618181812492284,0.9120506486153847,0.034834186239999995,0.01
0.22343529411317675,0.08254545459693129,0.9114510572307692,0.029040312319999997,0.01
0.10032941176665618,0.054545454477721994,0.911724859076923,0.00021430272,0.01
0.21656470588572763,0.06509090909226373,0.9116164726153846,0.02776154112,0.01
0.239341176465592,0.05018181811002167,0.9100508553846154,0.03430989824,0.01
0.0927999999921988,0.04854545447636736,0.9117551064615385,0.0018238668800000001,0.01
0.1443764705840936,0.04872727268798786,0.9118401772307693,0.01498595328,0.01
0.2322823529405629,0.05745454545725477,0.9119391113846154,0.035531489279999995,0.01
0.1962352941196193,0.0490909093144265,0.9120292233846153,0.025810042880000002,0.01
0.15002352941014307,0.06509090912613004,0.9105341833846153,0.00018284543999999998,0.01
0.27623529412290626,0.12563636360520666,0.9117733809230769,0.033072578559999996,0.01
0.28329411764519624,0.08563636361875318,0.9117440787692308,0.034193408,0.01
0.12602352941244402,0.05090909099036998,0.9119205218461538,0.00020905984,0.01
0.08545882352627815,0.051818181913007376,0.9099698806153846,0.014470840320000003,0.01
0.15501176470288022,0.04818181829019028,0.910012731076923,0.03046637568,0.01
0.17967058823663082,0.05036363635550845,0.9101135556923077,0.034916925439999996,0.01
0.06785882352851332,0.03672727271914484,0.9102074486153846,0.00197705728,0.01
0.3966117647065617,0.07345454547215592,0.9103082732307692,0.018780487680000003,0.01
0.4376470588229816,0.07672727284106341,0.9103999606153846,0.03420389376,0.01
